"Ativo","Data","LPA| Em moeda orig| de 12 meses| consolid:sim*| ajust p/ prov","VPA| Em moeda orig| consolid:sim*| ajust p/ prov","Vendas/Acao| Em moeda orig| de 12 meses| consolid:sim*| ajust p/ prov","EBITDA/Acao| Em moeda orig| de 12 meses| consolid:sim*| ajust p/ prov"
"VIVT3<XBSP>","1T2000",1.7739092584,28.437796106,13.973994379,"-"
"VIVT3<XBSP>","2T2000",1.6791679545,28.98097528,14.119272986,"-"
"VIVT3<XBSP>","3T2000",1.8628078973,29.83349288,14.385183423,"-"
"VIVT3<XBSP>","4T2000",2.9905991727,29.256765805,14.870346918,9.7735474098
"VIVT3<XBSP>","1T2001",3.1488622133,29.326497395,15.666517062,"-"
"VIVT3<XBSP>","2T2001",3.1912155749,29.915032012,16.489306454,"-"
"VIVT3<XBSP>","3T2001",3.052121972,30.517096277,17.360351238,"-"
"VIVT3<XBSP>","4T2001",3.188346731,29.731897339,18.302844272,9.3898546174
"VIVT3<XBSP>","1T2002",3.1278511818,30.206525779,18.95824827,"-"
"VIVT3<XBSP>","2T2002",2.9118780495,30.579391732,19.331809293,"-"
"VIVT3<XBSP>","3T2002",3.0017031342,30.568127016,19.757941228,"-"
"VIVT3<XBSP>","4T2002",2.1785698692,29.341295613,20.427765754,9.9629935458
"VIVT3<XBSP>","1T2003",2.1965629599,29.732849549,21.098390686,"-"
"VIVT3<XBSP>","2T2003",2.3508853903,28.441619873,21.86473627,"-"
"VIVT3<XBSP>","3T2003",2.5672387627,29.350072147,23.011623705,"-"
"VIVT3<XBSP>","4T2003",3.2172342748,24.856669202,23.916012235,10.843925685
"VIVT3<XBSP>","1T2004",3.6183933064,25.70528661,25.10205592,"-"
"VIVT3<XBSP>","2T2004",4.1428585458,24.913110523,25.904594729,"-"
"VIVT3<XBSP>","3T2004",4.3255477973,26.004347203,26.455474553,"-"
"VIVT3<XBSP>","4T2004",4.4189285222,23.093213741,26.962800202,12.314378199
"VIVT3<XBSP>","1T2005",4.5634222796,24.08596833,27.20348878,"-"
"VIVT3<XBSP>","2T2005",4.8662916863,21.672640561,27.937161111,"-"
"VIVT3<XBSP>","3T2005",5.2137154327,19.953086194,28.538751027,"-"
"VIVT3<XBSP>","4T2005",5.154049389,20.738993557,29.18749349,13.362115141
"VIVT3<XBSP>","1T2006",5.3551104955,21.932191127,29.682823554,"-"
"VIVT3<XBSP>","2T2006",5.4130891433,20.544161941,29.857222514,"-"
"VIVT3<XBSP>","3T2006",5.610647817,22.668569002,29.664474654,"-"
"VIVT3<XBSP>","4T2006",5.6679979166,20.975195763,29.471648545,13.950555808
"VIVT3<XBSP>","1T2007",5.6410589835,20.752354989,29.448402949,"-"
"VIVT3<XBSP>","2T2007",5.4216032998,21.702511263,29.36630763,"-"
"VIVT3<XBSP>","3T2007",4.8321061604,22.741970303,29.16689238,"-"
"VIVT3<XBSP>","4T2007",4.6713492975,19.581730228,29.11500254,12.546432574
"VIVT3<XBSP>","1T2008",4.468704593,20.551194941,29.386071908,"-"
"VIVT3<XBSP>","2T2008",4.5308367649,20.555822877,29.813356371,"-"
"VIVT3<XBSP>","3T2008",4.673312365,21.74566514,30.756255424,"-"
"VIVT3<XBSP>","4T2008",4.7840546733,19.859386645,31.588947911,12.860122054
"VIVT3<XBSP>","1T2009",4.76887006,20.793160301,31.817938839,"-"
"VIVT3<XBSP>","2T2009",4.5925755326,21.11270933,31.91983647,"-"
"VIVT3<XBSP>","3T2009",4.5975039588,21.511720086,31.556251866,"-"
"VIVT3<XBSP>","4T2009",4.2957628978,19.882561912,31.226759001,11.589410506
"VIVT3<XBSP>","1T2010",4.1382687445,23.066095868,31.096710231,11.181132015
"VIVT3<XBSP>","2T2010",4.5970828778,21.998094263,31.022200652,11.131025361
"VIVT3<XBSP>","3T2010",4.6903355007,22.12946756,31.147914068,10.85124377
"VIVT3<XBSP>","4T2010",4.7422727695,23.06478518,31.148412248,10.794342491
"VIVT3<XBSP>","1T2011",4.6104823452,20.555642979,31.291194269,10.622422856
"VIVT3<XBSP>","2T2011",4.525775141,38.094312508,32.813919599,11.26298303
"VIVT3<XBSP>","3T2011",4.4961075286,37.791802796,31.730936045,10.964189242
"VIVT3<XBSP>","4T2011",4.701225206,38.549955734,31.442197036,11.208025167
"VIVT3<XBSP>","1T2012",4.5363354962,39.405690043,31.02780163,11.16106358
"VIVT3<XBSP>","2T2012",4.3018854587,38.634909683,29.786971128,10.737659381
"VIVT3<XBSP>","3T2012",3.9519516961,39.476998406,29.979067569,10.819429463
"VIVT3<XBSP>","4T2012",3.9637790274,39.777720406,30.199720291,11.308131317
"VIVT3<XBSP>","1T2013",3.8332210737,39.018373143,30.41847974,11.220492118
"VIVT3<XBSP>","2T2013",3.6807161324,38.557584158,30.643212303,10.759924176
"VIVT3<XBSP>","3T2013",3.5244241349,38.842944121,30.781149539,10.285715474
"VIVT3<XBSP>","4T2013",3.3081509136,38.187150184,30.911457323,9.3659037873
"VIVT3<XBSP>","1T2014",3.1751425679,37.844839482,30.96171564,9.202713447
"VIVT3<XBSP>","2T2014",4.1351964667,39.59403402,31.073084008,9.1777989066
"VIVT3<XBSP>","3T2014",4.3685564188,39.77762584,31.167192364,9.3327689093
"VIVT3<XBSP>","4T2014",4.394903625,40.017213152,31.159026912,9.2689800929
"VIVT3<XBSP>","1T2015",4.3227473579,38.444575609,31.489445309,9.2735606687
"VIVT3<XBSP>","2T2015",3.0963950021,39.745641898,30.457064031,8.9755871364
"VIVT3<XBSP>","3T2015",2.6680305459,39.914394793,28.614523769,8.4922627337
"VIVT3<XBSP>","4T2015",2.294610195,40.603710323,27.028013581,8.0886399959
"VIVT3<XBSP>","1T2016",2.4898259234,41.034496481,25.602207586,8.1442966873
"VIVT3<XBSP>","2T2016",2.302631501,40.45716157,25.038909951,8.0107432134
"VIVT3<XBSP>","3T2016",2.3420258496,40.660836718,25.105579815,8.1471202006
"VIVT3<XBSP>","4T2016",2.4191724492,41.004716663,25.172387064,8.3044465131
"VIVT3<XBSP>","1T2017",2.287690369,41.322737571,25.266396991,8.1421678528
"VIVT3<XBSP>","2T2017",2.3903886672,40.657075823,25.377218726,8.3364748143
"VIVT3<XBSP>","3T2017",2.5502909349,41.163219624,25.491261886,8.4942251231
"VIVT3<XBSP>","4T2017",2.7292037515,41.133182211,25.585945115,8.5791451856
"VIVT3<XBSP>","1T2018",2.7895000515,41.702580811,25.70367574,8.745152763
"VIVT3<XBSP>","2T2018",4.1475761743,42.092704777,25.778411009,9.7367444901
"VIVT3<XBSP>","3T2018",5.3050078937,42.317611124,25.706730171,10.387080785
"VIVT3<XBSP>","4T2018",5.2870786537,42.40379074,25.737487076,10.551917635
"VIVT3<XBSP>","1T2019",5.4316418487,42.783178006,25.847498126,10.886677515
"VIVT3<XBSP>","2T2019",4.397237747,41.254439229,25.874995115,10.330969376
"VIVT3<XBSP>","3T2019",3.0872603325,41.814717172,26.041896874,10.192024132
"VIVT3<XBSP>","4T2019",2.9614684484,41.721933044,26.214442048,10.738753143
"VIVT3<XBSP>","1T2020",2.8497335811,42.170800038,26.125575149,10.825807399
"VIVT3<XBSP>","2T2020",2.668107425,41.003380127,25.798467336,10.730417707
"VIVT3<XBSP>","3T2020",2.8140036028,41.361722728,25.647338713,10.600779063
"VIVT3<XBSP>","4T2020",2.8249823265,41.202366581,25.538377878,10.546123117
"VIVT3<XBSP>","1T2021",2.7000560236,41.518010772,25.554762443,10.517111819
"VIVT3<XBSP>","2T2021",2.8384826671,40.814304477,25.759948939,10.927191176
"VIVT3<XBSP>","3T2021",2.9030993731,41.296860746,25.917905018,11.306620743
"VIVT3<XBSP>","4T2021",3.7036140854,41.699332951,26.137248239,11.352045714
"VIVT3<XBSP>","1T2022",3.599176351,41.862980486,26.479208105,11.400829464
"VIVT3<XBSP>","2T2022",3.2587295494,40.720651643,27.229959291,11.292338872
"VIVT3<XBSP>","3T2022",3.3385585207,41.439035875,27.98422364,11.317083265
"VIVT3<XBSP>","4T2022",2.4427399402,41.118970412,28.727464317,11.515693619
"VIVT3<XBSP>","1T2023",2.4945741635,41.385637788,29.604655775,11.795306074
"VIVT3<XBSP>","2T2023",2.7154307727,41.399225737,30.203067599,12.121333748
"VIVT3<XBSP>","3T2023",2.7396136123,41.815618027,30.808652421,12.495282539
"VIVT3<XBSP>","4T2023",3.0300139708,42.095769311,31.388342682,12.836890052
"TEND3<XBSP>","3T2007","-",6.864736891,"-","-"
"TEND3<XBSP>","4T2007",-0.47083792604,25.824428467,15.05944301,-0.64042525504
"TEND3<XBSP>","1T2008","-",26.608767971,"-","-"
"TEND3<XBSP>","2T2008","-",27.371016496,"-","-"
"TEND3<XBSP>","3T2008",-1.5796023615,24.489533469,16.951482408,"-"
"TEND3<XBSP>","4T2008",-1.0824877685,15.539984926,13.747416176,-1.6793023235
"TEND3<XBSP>","1T2009",-1.0700660879,15.731050195,12.109300587,-1.4232990526
"TEND3<XBSP>","2T2009",-0.82737545423,16.110210882,11.360354235,-1.2301121218
"TEND3<XBSP>","3T2009",0.81825596981,16.40546963,13.616643052,0.71386772211
"TEND3<XBSP>","4T2009",0.9428357026,16.544818533,14.459895938,1.5198160431
"TEND3<XBSP>","1T2010",1.1080989289,16.752078997,15.534933444,1.833621608
"TEND3<XBSP>","2T2010",0.95382089472,16.932780006,16.098772245,1.7692959941
"TEND3<XBSP>","3T2010",1.1581612276,17.286709729,17.513528083,1.989914011
"TEND3<XBSP>","4T2010",1.8103887228,25.020011543,18.827595144,2.488476376
"TEND3<XBSP>","1T2011",1.5794559266,21.588954098,18.769376097,1.9100624583
"TEND3<XBSP>","2T2011",1.5808667474,21.826447693,17.921067939,1.691460578
"TEND3<XBSP>","3T2011",1.1531824127,21.005246357,16.451740492,1.2858340934
"TEND3<XBSP>","4T2011",-7.4071470435,19.288615952,5.0047939011,-6.9144354968
"TEND3<XBSP>","1T2012",-7.0650241807,19.004087995,4.890771719,-6.4932559811
"TEND3<XBSP>","2T2012",-7.07192712,18.889165737,4.1358020001,-6.4472525715
"TEND3<XBSP>","3T2012",-7.0353217885,18.715754604,3.8855241552,-6.418665541
"TEND3<XBSP>","4T2012",-1.1375373857,17.087498202,10.422534217,-0.95431181366
"TEND3<XBSP>","1T2013",-1.2590039848,16.641382926,8.7915848009,-1.0781450131
"TEND3<XBSP>","2T2013",-1.3849388225,16.328556815,8.6666240383,-1.2046609543
"TEND3<XBSP>","3T2013",-1.7025834238,15.836518677,7.5111218734,-1.5940119166
"TEND3<XBSP>","4T2013",-0.84860042929,11.381446546,7.6292562692,-0.5658705016
"TEND3<XBSP>","1T2014",-0.79476318298,10.30186253,7.3629990945,-0.52295686332
"TEND3<XBSP>","2T2014",-0.72668354355,10.1283642,6.5879300241,-0.41842435398
"TEND3<XBSP>","3T2014",-0.47237550188,9.8877936139,5.9910356104,-0.24676061096
"TEND3<XBSP>","4T2014",-1.3625830391,9.80072533,5.4845977857,-0.9190634335
"TEND3<XBSP>","1T2015",-0.88546183289,9.911586581,6.1453751375,-0.43598048495
"TEND3<XBSP>","2T2015",-0.51711097421,10.102031265,6.7081162715,-0.24603406823
"TEND3<XBSP>","3T2015",-0.16527112072,10.216614743,7.505656535,0.19332138054
"TEND3<XBSP>","4T2015",0.28074109499,10.101272005,7.8792877203,0.42401905357
"TEND3<XBSP>","1T2016",0.21914842468,10.150596141,8.3895568827,0.41986164091
"TEND3<XBSP>","2T2016",0.1134723654,10.230679576,8.5525756069,0.48777839328
"TEND3<XBSP>","3T2016",0.21731508903,10.448587258,9.0058076603,0.62146374716
"TEND3<XBSP>","4T2016",0.52454695817,9.7141296296,9.7473271141,0.9604919527
"TEND3<XBSP>","1T2017",0.65552840041,9.8940277778,10.581908199,1.0522787772
"TEND3<XBSP>","2T2017",0.76835233927,10.079611111,11.080914436,1.1417507243
"TEND3<XBSP>","3T2017",0.83937989441,10.379842592,11.92250376,1.1548892532
"TEND3<XBSP>","4T2017",0.98783157919,10.721680392,12.573162858,1.3134791491
"TEND3<XBSP>","1T2018",1.1481200273,11.147108355,12.954295564,1.4765114059
"TEND3<XBSP>","2T2018",1.4330335586,11.610536218,13.735881338,1.8136446204
"TEND3<XBSP>","3T2018",1.7692714473,12.194493086,14.864887306,2.2136142539
"TEND3<XBSP>","4T2018",1.9191930141,12.374444651,16.109734447,2.3331151869
"TEND3<XBSP>","1T2019",2.1045670552,12.589447953,16.977346936,2.5831534045
"TEND3<XBSP>","2T2019",2.3893104832,12.949183584,18.437040591,2.9119635782
"TEND3<XBSP>","3T2019",2.4257338056,13.41466904,19.186160577,2.990601918
"TEND3<XBSP>","4T2019",2.7316281097,13.876005547,20.21272544,3.3414723978
"TEND3<XBSP>","1T2020",2.3947907202,14.07415054,20.250396283,3.069619013
"TEND3<XBSP>","2T2020",2.0458007863,14.316393492,20.526208086,2.8137225359
"TEND3<XBSP>","3T2020",2.0971208312,15.014953403,21.935684385,2.9935420514
"TEND3<XBSP>","4T2020",2.0466165377,15.430596225,23.318710546,3.0109886828
"TEND3<XBSP>","1T2021",2.2378459757,15.249846888,25.166590047,3.3162385407
"TEND3<XBSP>","2T2021",2.1772988448,15.48986511,26.995781549,3.3547020816
"TEND3<XBSP>","3T2021",1.5310899089,15.38943397,27.83014855,2.762058783
"TEND3<XBSP>","4T2021",-1.9790856756,12.501953084,26.252691332,-0.47417973721
"TEND3<XBSP>","1T2022",-3.1020356625,11.883626312,26.16865984,-1.2805959156
"TEND3<XBSP>","2T2022",-4.6092248443,10.774279328,25.405790576,-2.5824468357
"TEND3<XBSP>","3T2022",-6.8519685554,8.7295904642,23.838433045,-4.2622881677
"TEND3<XBSP>","4T2022",-5.6685395777,7.0410636615,24.987738444,-2.6545612729
"TEND3<XBSP>","1T2023",-5.3382666994,6.6469502019,25.395308076,-2.1582590692
"TEND3<XBSP>","2T2023",-4.2246591505,6.5918404508,25.938548217,-1.2481311153
"TEND3<XBSP>","3T2023",-2.2597378429,7.2732220904,27.151534696,0.28884528237
"TEND3<XBSP>","4T2023",-0.87920444741,6.9826636554,26.629736683,1.2328657389
"LAND3<XBSP>","4T2006",-131.31557717,742.64909628,182.55437338,-105.58757116
"LAND3<XBSP>","1T2007","-",741.52472865,"-","-"
"LAND3<XBSP>","2T2007","-",711.85296609,"-","-"
"LAND3<XBSP>","3T2007","-",714.1872046,"-","-"
"LAND3<XBSP>","4T2007",-80.503439922,662.13283087,717.44274054,-49.85907799
"LAND3<XBSP>","1T2008",-111.30170769,630.21019547,971.75930838,"-"
"LAND3<XBSP>","2T2008",-258.07016016,453.78280593,955.55003127,"-"
"LAND3<XBSP>","3T2008",-322.18262859,392.00457601,933.25078576,"-"
"LAND3<XBSP>","4T2008",-421.31722495,223.03093159,750.25247207,-254.8509631
"LAND3<XBSP>","1T2009",-447.99851161,164.42700952,483.81581968,-273.42226726
"LAND3<XBSP>","2T2009",-190.16870748,195.67392554,420.30849137,-43.349854929
"LAND3<XBSP>","3T2009",-83.930112903,189.06269304,318.30764832,1.2337460032
"LAND3<XBSP>","4T2009",-62.896874916,156.2776595,248.2824872,-21.91756333
"LAND3<XBSP>","1T2010",-23.074030196,150.28012487,233.42003185,0.55682699019
"LAND3<XBSP>","2T2010",-24.484435068,153.08939839,211.37372563,-11.979934456
"LAND3<XBSP>","3T2010",-24.986377074,152.12517649,178.55379125,-17.508259244
"LAND3<XBSP>","4T2010",-8.4375550897,170.95500789,145.39848315,-3.4398413155
"LAND3<XBSP>","1T2011",-13.067842702,171.39455262,148.01370939,-6.4254772511
"LAND3<XBSP>","2T2011",-13.173563441,172.92113006,160.68997349,-10.933814656
"LAND3<XBSP>","3T2011",-28.131354252,164.10074801,182.44494366,-11.628205191
"LAND3<XBSP>","4T2011",-34.382885435,150.01821869,162.2099848,20.95776099
"LAND3<XBSP>","1T2012",-25.764798017,152.07462896,153.40070048,22.508766139
"LAND3<XBSP>","2T2012",-31.272423299,143.80278819,129.48767534,20.165516484
"LAND3<XBSP>","3T2012",-21.906686867,141.82586002,102.20141413,19.139476197
"LAND3<XBSP>","4T2012",-14.225980521,115.40253389,89.880363166,14.739618761
"LAND3<XBSP>","1T2013",-19.489879466,112.95528981,73.529620747,2.636673333
"LAND3<XBSP>","2T2013",-16.910447096,108.23668642,72.425376341,1.771805536
"LAND3<XBSP>","3T2013",-19.43675456,103.64961902,62.350024802,-2.0856520942
"LAND3<XBSP>","4T2013",-17.800120543,98.525697943,56.558144039,-11.06842226
"LAND3<XBSP>","1T2014",-11.253720041,102.16473424,59.175183997,-1.2538204587
"LAND3<XBSP>","2T2014",-8.8268408772,100.41750123,62.52080408,-3.0364406955
"LAND3<XBSP>","3T2014",-7.850313868,93.186121665,62.3576495,-1.7527308582
"LAND3<XBSP>","4T2014",-5.6476084609,69.578861383,64.285266634,-1.9211909026
"LAND3<XBSP>","1T2015",-7.5328794972,68.386953318,63.093902135,-1.2034332053
"LAND3<XBSP>","2T2015",-5.0538821112,69.938800649,55.029772372,1.7448963124
"LAND3<XBSP>","3T2015",-6.5757372376,58.34114219,50.300262641,1.9502026444
"LAND3<XBSP>","4T2015",-9.0152283836,57.052528748,51.977229468,-0.90660262648
"LAND3<XBSP>","1T2016",-8.778113419,60.081667969,50.497764845,-3.541958605
"LAND3<XBSP>","2T2016",-11.101722668,60.972423803,48.444723141,-5.9155747253
"LAND3<XBSP>","3T2016",-11.426126002,55.662833538,51.107307454,-8.9822877206
"LAND3<XBSP>","4T2016",-8.2660489003,54.573852853,47.017695657,-4.03751256
"LAND3<XBSP>","1T2017",-6.58440326,57.008261695,47.868929329,-1.7931785196
"LAND3<XBSP>","2T2017",-3.5857988166,57.218376689,43.320196494,-0.19392653789
"LAND3<XBSP>","3T2017",-2.0664843139,54.829909568,40.691805292,2.7977001228
"LAND3<XBSP>","4T2017",0.4102936251,55.371218042,44.452104499,4.780060288
"LAND3<XBSP>","1T2018",0.68627888802,57.350396338,45.180305906,2.7505303115
"LAND3<XBSP>","2T2018",-1.0649212906,52.858769677,49.134475829,8.8949425031
"LAND3<XBSP>","3T2018",3.2644300547,49.830746902,58.471251535,11.530478955
"LAND3<XBSP>","4T2018",2.3591604332,52.473205314,62.465501842,9.615719549
"LAND3<XBSP>","1T2019",-2.0624651111,53.40203193,64.826616055,9.7247962487
"LAND3<XBSP>","2T2019",-1.1704025106,47.692620865,59.90305127,4.5996613519
"LAND3<XBSP>","3T2019",-2.7022558553,44.46125052,56.319560595,4.8812257529
"LAND3<XBSP>","4T2019",-6.7672475065,43.5775878,48.28465932,1.3529572246
"LAND3<XBSP>","1T2020",-5.647595581,36.256095308,51.238951292,6.7398964801
"LAND3<XBSP>","2T2020",-5.7457964332,35.532806945,54.281311866,9.8100721954
"LAND3<XBSP>","3T2020",-3.9768017563,33.640070185,54.713937045,12.831364049
"LAND3<XBSP>","4T2020",-2.6254214688,36.031314569,56.965198702,14.042827455
"LAND3<XBSP>","1T2021",-4.9289000199,31.622848488,62.193252756,13.752771821
"LAND3<XBSP>","2T2021",-1.8307591888,23.300497574,24.43595486,4.5131210587
"LAND3<XBSP>","3T2021",-0.72310058611,7.0758414998,8.1400530838,0.27913277344
"LAND3<XBSP>","4T2021",0.70367010463,7.2335623058,1.9295595098,1.4937444729
"LAND3<XBSP>","1T2022",0.20637153614,7.2368358153,1.2403288469,0.20736609776
"LAND3<XBSP>","2T2022",0.25443912031,7.1144273437,1.2100660161,0.77353814633
"LAND3<XBSP>","3T2022",0.39725901811,7.3118924595,1.22758825,0.91017177866
"LAND3<XBSP>","4T2022",1.4256128885,8.1691976675,0.98746723832,0.6434215174
"LAND3<XBSP>","1T2023",1.5073598225,7.7094598106,1.0007074849,0.68158906045
"LAND3<XBSP>","2T2023",1.5327687589,7.2883470018,1.0214958992,0.74326234813
"LAND3<XBSP>","3T2023",1.4620172135,7.3713139377,1.0078375314,0.65698208977
"LAND3<XBSP>","4T2023",0.36602326234,7.4258733772,0.95342334757,0.6585591485
"TXRX3<XBSP>","4T1996",1.7823278338,19.655292885,37.883054947,6.6926089909
"TXRX3<XBSP>","1T1997","-","-","-","-"
"TXRX3<XBSP>","2T1997","-","-","-","-"
"TXRX3<XBSP>","3T1997","-","-","-","-"
"TXRX3<XBSP>","4T1997",1.8982182369,20.957843251,43.427856061,7.2219634331
"TXRX3<XBSP>","1T1998","-","-","-","-"
"TXRX3<XBSP>","2T1998","-","-","-","-"
"TXRX3<XBSP>","3T1998","-","-","-","-"
"TXRX3<XBSP>","4T1998",1.029463142,21.428321882,44.289041574,4.8288109934
"TXRX3<XBSP>","1T1999","-",16.909863748,"-","-"
"TXRX3<XBSP>","2T1999","-",16.708396413,"-","-"
"TXRX3<XBSP>","3T1999","-",14.779899848,"-","-"
"TXRX3<XBSP>","4T1999",-4.6925585187,16.176778852,46.471410271,4.9295446605
"TXRX3<XBSP>","1T2000",-0.031442878776,16.319436357,47.995225341,"-"
"TXRX3<XBSP>","2T2000",0.33131477815,16.48072668,47.373355072,"-"
"TXRX3<XBSP>","3T2000",2.8974030511,17.102014673,46.588447654,"-"
"TXRX3<XBSP>","4T2000",0.59217421684,16.209968557,47.525328986,6.6490043088
"TXRX3<XBSP>","1T2001",0.66321183184,16.601839991,45.935716781,"-"
"TXRX3<XBSP>","2T2001",0.33539070688,16.452195179,46.253056947,"-"
"TXRX3<XBSP>","3T2001",0.53569349016,17.289507395,46.069640154,"-"
"TXRX3<XBSP>","4T2001",0.72493303831,16.570979387,44.975544428,4.7897985327
"TXRX3<XBSP>","1T2002",0.21718877373,16.276930243,45.337719809,"-"
"TXRX3<XBSP>","2T2002",-4.9679748457,10.925235821,42.831605916,"-"
"TXRX3<XBSP>","3T2002",-14.387446139,2.3436590194,42.899149878,"-"
"TXRX3<XBSP>","4T2002",-14.089925312,2.3751195029,46.459620922,2.8881569255
"TXRX3<XBSP>","1T2003",-13.917600812,2.3386711281,49.619630668,"-"
"TXRX3<XBSP>","2T2003",-10.74766242,0.14579349904,50.794639543,"-"
"TXRX3<XBSP>","3T2003",-4.9209243871,-2.7497609943,50.009922506,"-"
"TXRX3<XBSP>","4T2003",-2.1444789675,1.8110659656,47.891969407,4.7370936903
"TXRX3<XBSP>","1T2004",-1.9729923518,1.9508843212,46.100621415,"-"
"TXRX3<XBSP>","2T2004",1.4208891007,3.1375478012,49.819550512,"-"
"TXRX3<XBSP>","3T2004",3.8115439554,2.5424235182,52.67387659,"-"
"TXRX3<XBSP>","4T2004",-0.044216061186,2.0954827916,55.353130975,7.7025573614
"TXRX3<XBSP>","1T2005",-0.00059751335677,1.7829827916,56.124522086,"-"
"TXRX3<XBSP>","2T2005",-3.3855162524,-0.41049235182,55.418857553,"-"
"TXRX3<XBSP>","3T2005",-0.76242829828,13.169216061,53.724306883,"-"
"TXRX3<XBSP>","4T2005",-41.240439771,-27.881811664,47.786209369,-13.288718929
"TXRX3<XBSP>","1T2006",-45.141610899,-31.561304971,43.522347036,"-"
"TXRX3<XBSP>","2T2006",-46.154397706,-34.726935946,39.229804015,"-"
"TXRX3<XBSP>","3T2006",-52.537643404,-38.950167304,36.391013384,"-"
"TXRX3<XBSP>","4T2006",-22.053059273,-49.767566922,36.342017208,-6.6270315488
"TXRX3<XBSP>","1T2007",-21.470482792,-52.865081262,37.060229446,"-"
"TXRX3<XBSP>","2T2007",-22.352413958,-56.911448375,38.4375,"-"
"TXRX3<XBSP>","3T2007",-22.768881453,-61.551744742,39.712595602,"-"
"TXRX3<XBSP>","4T2007",-17.497609943,-67.097872849,42.834608031,-0.36388623327
"TXRX3<XBSP>","1T2008",-18.368785851,-71.065368069,44.71916826,"-"
"TXRX3<XBSP>","2T2008",-19.461639579,-76.206381453,45.966180688,"-"
"TXRX3<XBSP>","3T2008",-19.484942639,-80.869383365,48.208652008,"-"
"TXRX3<XBSP>","4T2008",-23.652007648,-90.582576482,47.224545889,2.127748566
"TXRX3<XBSP>","1T2009",-18.080486682,-34.885309793,38.019308672,"-"
"TXRX3<XBSP>","2T2009",-13.433838229,-36.679501326,28.074401275,"-"
"TXRX3<XBSP>","3T2009",-10.169241656,-37.986993168,21.818347836,"-"
"TXRX3<XBSP>","4T2009",-3.5925978224,-37.156273479,18.692408911,"-"
"TXRX3<XBSP>","1T2010",-3.4320392143,-21.741365952,18.661155621,"-"
"TXRX3<XBSP>","2T2010",-3.241396456,-23.324020379,20.146150014,"-"
"TXRX3<XBSP>","3T2010",-3.4249957627,-24.794919353,22.6472797,"-"
"TXRX3<XBSP>","4T2010",-4.3364181821,-24.85349053,25.364876812,"-"
"TXRX3<XBSP>","1T2011",-5.1891213535,-26.781985035,29.549958908,"-"
"TXRX3<XBSP>","2T2011",-5.3755431474,-28.618914789,31.489751446,"-"
"TXRX3<XBSP>","3T2011",-5.0285425916,-29.754889301,33.670433754,"-"
"TXRX3<XBSP>","4T2011",-3.5489517642,-28.29901627,33.380243849,"-"
"TXRX3<XBSP>","1T2012",-4.4782108642,-31.16289444,29.557506477,"-"
"TXRX3<XBSP>","2T2012",-6.3874793356,-34.853493614,26.06385516,"-"
"TXRX3<XBSP>","3T2012",-7.7260085956,-37.328371525,21.70851815,"-"
"TXRX3<XBSP>","4T2012",-9.885132636,-42.193839219,17.642178385,"-"
"TXRX3<XBSP>","1T2013",-8.4642655898,-43.651389932,15.887255822,"-"
"TXRX3<XBSP>","2T2013",-5.4190924388,-44.306106637,17.011644285,"-"
"TXRX3<XBSP>","3T2013",-3.1651294502,-44.525626277,18.823844942,"-"
"TXRX3<XBSP>","4T2013",-4.6418965997,-46.487838092,21.169452674,"-"
"TXRX3<XBSP>","1T2014",-4.7693835143,-48.07221844,21.646060967,"-"
"TXRX3<XBSP>","2T2014",-5.7347783451,-49.698542014,21.498727515,"-"
"TXRX3<XBSP>","3T2014",1.8296539607,-42.364003475,20.703756604,"-"
"TXRX3<XBSP>","4T2014",-7.9053404514,-54.361702128,20.653291819,"-"
"TXRX3<XBSP>","1T2015",-7.9468822238,-55.973986336,20.109983915,"-"
"TXRX3<XBSP>","2T2015",-8.234976075,-57.887211514,19.518299722,"-"
"TXRX3<XBSP>","3T2015",-18.673271384,-60.986781866,18.697455301,"-"
"TXRX3<XBSP>","4T2015",-34.988728217,-89.291954347,17.916995675,"-"
"TXRX3<XBSP>","1T2016",-39.073717877,-94.982274083,17.968894993,"-"
"TXRX3<XBSP>","2T2016",-42.299580563,-100.12890349,18.589228122,"-"
"TXRX3<XBSP>","3T2016",-43.515417676,-104.45926273,19.954682386,"-"
"TXRX3<XBSP>","4T2016",-19.894911902,-109.1357126,20.228567865,"-"
"TXRX3<XBSP>","1T2017",-19.289169554,-114.24841512,20.331414894,"-"
"TXRX3<XBSP>","2T2017",-19.202864522,-119.30711434,20.336933552,"-"
"TXRX3<XBSP>","3T2017",28.446583705,-75.987320967,19.743132191,"-"
"TXRX3<XBSP>","4T2017",22.708851843,-71.260154966,19.945761916,"-"
"TXRX3<XBSP>","1T2018",26.746419347,-72.335055177,20.499882602,"-"
"TXRX3<XBSP>","2T2018",31.703921108,-72.436252642,20.50457854,"-"
"TXRX3<XBSP>","3T2018",-12.63254285,-73.455505987,20.339516318,"-"
"TXRX3<XBSP>","4T2018",-2.6865461376,-73.445879314,20.503874149,"-"
"TXRX3<XBSP>","1T2019",0.91171636534,-70.926978164,20.967598028,"-"
"TXRX3<XBSP>","2T2019",0.2077952571,-71.735853487,22.837990139,"-"
"TXRX3<XBSP>","3T2019",0.9654848556,-72.001408781,24.531110589,"-"
"TXRX3<XBSP>","4T2019",5.0265320498,-68.413242545,24.667997182,"-"
"TXRX3<XBSP>","1T2020",1.0894576192,-69.831181029,23.875557643,"-"
"TXRX3<XBSP>","2T2020",0.416060108,-71.313688659,18.919464663,"-"
