"Ativo","Data","LiqGer| consolid:sim*","LiqGer| consolid:sim*","LiqCor| consolid:sim*","CapGir| Em moeda orig| em milhares| consolid:sim*","Cap Empl| Em moeda orig| em milhares| consolid:sim*"
"EMAE4<XBSP>","1T2018",2.5360878527,2.5360878527,2.9288261094,183387,1177269
"EMAE4<XBSP>","2T2018",2.5771234507,2.5771234507,3.3302757916,228134,1193852
"EMAE4<XBSP>","3T2018",2.3060456577,2.3060456577,3.5622764589,276526,1240866
"EMAE4<XBSP>","4T2018",2.3666981014,2.3666981014,3.0469605406,280800,1208177
"EMAE4<XBSP>","1T2019",2.3500993084,2.3500993084,3.4925930078,311280,1262289
"EMAE4<XBSP>","2T2019",2.3146487876,2.3146487876,3.8870456548,373474,1293521
"EMAE4<XBSP>","3T2019",2.3013952317,2.3013952317,4.4168731344,404076,1338108
"EMAE4<XBSP>","4T2019",2.4910391876,2.4910391876,4.8231146265,476578,1380886
"EMAE4<XBSP>","1T2020",2.4338134347,2.4338134347,5.1446119767,493959,1420933
"EMAE4<XBSP>","2T2020",2.4252606806,2.4252606806,5.849782287,566925,1457928
"EMAE4<XBSP>","3T2020",2.3966632169,2.3966632169,6.104271494,607638,1536974
"EMAE4<XBSP>","4T2020",1.485103293,1.485103293,1.7109700603,308256,1344207
"EMAE4<XBSP>","1T2021",1.7180395305,1.7180395305,3.181035482,338693,1346318
"EMAE4<XBSP>","2T2021",1.7219249038,1.7219249038,4.2571995121,392587,1398608
"EMAE4<XBSP>","3T2021",1.7433122416,1.7433122416,4.2901916194,410889,1448303
"EMAE4<XBSP>","4T2021",1.558042963,1.558042963,4.0580671631,395035,1503419
"EMAE4<XBSP>","1T2022",1.5677549994,1.5677549994,4.0831867079,415296,1555282
"EMAE4<XBSP>","2T2022",1.5662174453,1.5662174453,5.666341071,487278,1600616
"EMAE4<XBSP>","3T2022",1.494991861,1.494991861,5.4928378953,506864,1776338
"EMAE4<XBSP>","4T2022",1.8709767883,1.8709767883,8.3414458215,783692,1883936
"EMAE4<XBSP>","1T2023",1.8735029129,1.8735029129,7.4715268906,785158,1907459
"EMAE4<XBSP>","2T2023",1.8273862081,1.8273862081,7.2194683065,794960,1896176
"EMAE4<XBSP>","3T2023",1.8929729389,1.8929729389,7.0696340608,787359,1918213
"EMAE4<XBSP>","4T2023",1.7086366554,1.7086366554,6.0147432906,762928,1935153
"EPAR3<XBSP>","4T1997",0.42313286575,0.42313286575,1.0812788976,8895,552927
"EPAR3<XBSP>","1T1998","-","-","-","-","-"
"EPAR3<XBSP>","2T1998","-","-","-","-","-"
"EPAR3<XBSP>","3T1998",0.39156662185,0.39156662185,0.94352910131,-6848,543850
"EPAR3<XBSP>","4T1998",0.35918027356,0.35918027356,0.74648960231,-32281,505993
"EPAR3<XBSP>","1T1999",0.31927508137,0.31927508137,0.56341539227,-70229,448164
"EPAR3<XBSP>","2T1999",0.32571809599,0.32571809599,0.63861574615,-55054,446118
"EPAR3<XBSP>","3T1999",0.32142026853,0.32142026853,0.5826256559,-72543,451138
"EPAR3<XBSP>","4T1999",0.41184825758,0.41184825758,0.71506420213,-44026,487316
"EPAR3<XBSP>","1T2000",0.39264340143,0.39264340143,0.6768838372,-50800,479809
"EPAR3<XBSP>","2T2000",0.43409186192,0.43409186192,0.65915128886,-56964,284373
"EPAR3<XBSP>","3T2000",0.42279040443,0.42279040443,0.6052687873,-73810,267304
"EPAR3<XBSP>","4T2000",0.56212551073,0.56212551073,0.86844869451,-19287,293614
"EPAR3<XBSP>","1T2001",0.52294377272,0.52294377272,0.91190493998,-9423,239617
"EPAR3<XBSP>","2T2001",0.53402524135,0.53402524135,0.94456802366,-6205,232561
"EPAR3<XBSP>","3T2001",0.52247503609,0.52247503609,0.73001676273,-47030,223969
"EPAR3<XBSP>","4T2001",0.46487214727,0.46487214727,0.72562900309,-35812,213623
"EPAR3<XBSP>","1T2002",0.44317748508,0.44317748508,0.68755467636,-39644,209056
"EPAR3<XBSP>","2T2002",1.1176805982,1.1176805982,1.6028923832,66868,285881
"EPAR3<XBSP>","3T2002",1.1058926772,1.1058926772,1.5050859726,65594,287088
"EPAR3<XBSP>","4T2002",1.2413719843,1.2413719843,1.9523511381,73012,242170
"EPAR3<XBSP>","1T2003",1.1907515328,1.1907515328,1.8217529629,67673,237705
"EPAR3<XBSP>","2T2003",1.1798669326,1.1798669326,2.0712425729,74461,243833
"EPAR3<XBSP>","3T2003",1.1418022976,1.1418022976,1.9945525405,68647,238690
"EPAR3<XBSP>","4T2003",1.0820927777,1.0820927777,1.8505941156,64498,253460
"EPAR3<XBSP>","1T2004",1.1120227569,1.1120227569,1.8405168175,68371,252020
"EPAR3<XBSP>","2T2004",1.1186561729,1.1186561729,1.8828945327,68276,247540
"EPAR3<XBSP>","3T2004",1.1136723726,1.1136723726,1.5804004314,61891,252309
"EPAR3<XBSP>","4T2004",1.1560239994,1.1560239994,1.506772459,52118,260932
"EPAR3<XBSP>","1T2005",1.164202838,1.164202838,1.4957153059,54145,266791
"EPAR3<XBSP>","2T2005",1.1707169758,1.1707169758,1.4938639973,51310,257823
"EPAR3<XBSP>","3T2005",1.1954686362,1.1954686362,1.574538978,57420,262112
"EPAR3<XBSP>","4T2005",1.0777289456,1.0777289456,1.4146373475,41069,257310
"EPAR3<XBSP>","1T2006",1.0638478374,1.0638478374,1.4401131883,42305,273753
"EPAR3<XBSP>","2T2006",1.0598521824,1.0598521824,1.4185544341,42256,284755
"EPAR3<XBSP>","3T2006",1.0895493854,1.0895493854,1.3748735674,51517,306464
"EPAR3<XBSP>","4T2006",1.050571516,1.050571516,1.3048076377,42973,304519
"EPAR3<XBSP>","1T2007",1.0649120674,1.0649120674,1.4336928934,60148,336770
"EPAR3<XBSP>","2T2007",0.99384838653,0.99384838653,1.2471529848,41626,353577
"EPAR3<XBSP>","3T2007",0.95167312158,0.95167312158,1.1709061344,30900,369907
"EPAR3<XBSP>","4T2007",0.86582578152,0.86582578152,1.0436584436,8017,364545
"EPAR3<XBSP>","1T2008",0.86894693645,0.86894693645,1.0359023483,6409.0000002,332287
"EPAR3<XBSP>","2T2008",0.8365235108,0.8365235108,0.94181934393,-13836,367801
"EPAR3<XBSP>","3T2008",0.75956682028,0.75956682028,0.84086432933,-45167,390343
"EPAR3<XBSP>","4T2008",0.49686645506,0.49686645506,0.5149194082,-183278,392268
"EPAR3<XBSP>","1T2009",0.4703474831,0.4703474831,0.48313636505,-215482,417568
"EPAR3<XBSP>","2T2009",0.72620874733,0.72620874733,1.4267605932,141335,702527
"EPAR3<XBSP>","3T2009",0.67464318435,0.67464318435,1.3582224105,118414,700067
"EPAR3<XBSP>","4T2009",0.55107171669,0.55107171669,1.0905860471,24498,491515
"EPAR3<XBSP>","1T2010",0.73264157958,0.73264157958,1.0034115249,1056,534047
"EPAR3<XBSP>","2T2010",0.69788612302,0.69788612302,1.0786448858,20923,521104
"EPAR3<XBSP>","3T2010",0.65626162717,0.65626162717,1.048629807,12012,518194
"EPAR3<XBSP>","4T2010",0.62605968608,0.62605968608,1.1136018388,25800,530214
"EPAR3<XBSP>","1T2011",0.58881386151,0.58881386151,1.0496280459,10654,521067
"EPAR3<XBSP>","2T2011",0.52938830905,0.52938830905,1.0198644046,3639,491195
"EPAR3<XBSP>","3T2011",0.54709825826,0.54709825826,0.89960770026,-23697,500582
"EPAR3<XBSP>","4T2011",0.51945506997,0.51945506997,0.73633464725,-70034,495927
"EPAR3<XBSP>","1T2012",0.47730710011,0.47730710011,0.67482041467,-81211,489867
"EPAR3<XBSP>","2T2012",0.43937777854,0.43937777854,0.51116649453,-130630,460497
"EPAR3<XBSP>","3T2012",0.42060605859,0.42060605859,0.47614225637,-145370,444288
"EPAR3<XBSP>","4T2012",0.47242588801,0.47242588801,0.7983634582,-47534,446016
"EPAR3<XBSP>","1T2013",0.64267060552,0.64267060552,0.8751779322,-29639,280446
"EPAR3<XBSP>","2T2013",0.73397007393,0.73397007393,0.85601528664,-43252,347675
"EPAR3<XBSP>","3T2013",0.71186942652,0.71186942652,0.82389102491,-49102,307640
"EPAR3<XBSP>","4T2013",0.68111373178,0.68111373178,0.78519605982,-55454,311338
"EPAR3<XBSP>","1T2014",0.56728369111,0.56728369111,0.62351430239,-64492,210079
"EPAR3<XBSP>","2T2014",0.61194117796,0.61194117796,0.61370898572,-91877,250247
"EPAR3<XBSP>","3T2014",0.58872743791,0.58872743791,0.58974998495,-95402,242590
"EPAR3<XBSP>","4T2014",0.53224247716,0.53224247716,0.49573425764,-139373,218394
"EPAR3<XBSP>","1T2015",0.36512776511,0.36512776511,0.28009533538,-158577,144840
"EPAR3<XBSP>","2T2015",0.31537509336,0.31537509336,0.28180508679,-170019,123151
"EPAR3<XBSP>","3T2015",0.38805611306,0.38805611306,0.33909522564,-154084,143595
"EPAR3<XBSP>","4T2015",0.4552195809,0.4552195809,0.45653279105,-58795,138234
"EPAR3<XBSP>","1T2016",0.35543254159,0.35543254159,0.41032013035,-50305,118302
"EPAR3<XBSP>","2T2016",0.26358678845,0.26358678845,0.321934498,-65672,191348
"EPAR3<XBSP>","3T2016",0.23971594847,0.23971594847,0.2349923255,-90212,179166
"EPAR3<XBSP>","4T2016",0.61852024009,0.61852024009,0.96048092138,-3047.0000001,245188
"EPAR3<XBSP>","1T2017",0.58779659897,0.58779659897,0.94661976139,-2443.0000001,219956
"EPAR3<XBSP>","2T2017",0.58870934818,0.58870934818,0.84235766693,-7692,228823
"EPAR3<XBSP>","3T2017",0.57247692766,0.57247692766,0.82871408007,-9400,240231
"EPAR3<XBSP>","4T2017",0.5640886333,0.5640886333,0.7842305374,-9307,92844
"EPAR3<XBSP>","1T2018",0.53518056771,0.53518056771,0.80008928781,-8508.0000001,87077
"EPAR3<XBSP>","2T2018",0.57096951816,0.57096951816,0.8695848085,-6077.9999999,86902
"EPAR3<XBSP>","3T2018",0.60836026752,0.60836026752,1.0025713707,127.00000006,96290
"EPAR3<XBSP>","4T2018",0.59249152662,0.59249152662,1.1548287284,7806,81239
"EPAR3<XBSP>","1T2019",0.63035852614,0.63035852614,1.1395892524,8598.0000001,82987
"EPAR3<XBSP>","2T2019",0.58419280244,0.58419280244,1.1087981997,5028,79373
"EPAR3<XBSP>","3T2019",0.5927312174,0.5927312174,0.99639886311,-241.99999994,92614
"EPAR3<XBSP>","4T2019",0.52357464335,0.52357464335,0.96908637571,-1525.0000001,91824
"EPAR3<XBSP>","1T2020",0.52116550596,0.52116550596,0.92632748517,-4111,94817
"EPAR3<XBSP>","2T2020",0.55447544121,0.55447544121,1.0126176511,740.00000006,101989
"EPAR3<XBSP>","3T2020",0.61822913387,0.61822913387,1.1355595037,8927.0000001,112117
"EPAR3<XBSP>","4T2020",0.61872803555,0.61872803555,1.1702733883,9741,113601
"EPAR3<XBSP>","1T2021",0.74539787731,0.74539787731,1.1698509765,15193,120863
"EPAR3<XBSP>","2T2021",0.89466501322,0.89466501322,1.3683534777,33280,130797
"EPAR3<XBSP>","3T2021",1.0854236334,1.0854236334,1.6879994597,61126,146892
"EPAR3<XBSP>","4T2021",1.1983708102,1.1983708102,1.847730913,79390,187587
"EPAR3<XBSP>","1T2022",1.2651103393,1.2651103393,1.8371425643,81680,189331
"EPAR3<XBSP>","2T2022",1.2245810648,1.2245810648,1.6089968098,70249,167218
"EPAR3<XBSP>","3T2022",1.3111607857,1.3111607857,1.6273634827,79433,177809
"EPAR3<XBSP>","4T2022",1.2586559769,1.2586559769,1.4802519296,75413,224116
"EPAR3<XBSP>","1T2023",1.3517609019,1.3517609019,1.5872763479,79038,215298
"EPAR3<XBSP>","2T2023",1.6527666116,1.6527666116,2.1341940188,90224,192345
"EPAR3<XBSP>","3T2023",4.9422735346,4.9422735346,18.535054348,64529,138757
"EPAR3<XBSP>","4T2023",2.2919381866,2.2919381866,4.2557372725,24685,94397
"EMBR3<XBSP>","4T1989",0.92745192443,0.92745192443,1.1328302053,3.1782174546,35.9776
"EMBR3<XBSP>","1T1990","-","-","-","-","-"
"EMBR3<XBSP>","2T1990","-","-","-","-","-"
"EMBR3<XBSP>","3T1990","-","-","-","-","-"
"EMBR3<XBSP>","4T1990",0.58885740121,0.58885740121,0.67706539102,-16.987164364,47.513719636
"EMBR3<XBSP>","1T1991","-","-","-","-","-"
"EMBR3<XBSP>","2T1991","-","-","-","-","-"
"EMBR3<XBSP>","3T1991","-","-","-","-","-"
"EMBR3<XBSP>","4T1991",0.61024101837,0.61024101837,1.2345812806,50.957130909,455.57641527
"EMBR3<XBSP>","1T1992","-","-","-","-","-"
"EMBR3<XBSP>","2T1992","-","-","-","-","-"
"EMBR3<XBSP>","3T1992","-","-","-","-","-"
"EMBR3<XBSP>","4T1992",0.39057236493,0.39057236493,0.76172396852,-652.01272727,4479.4956364
"EMBR3<XBSP>","1T1993","-","-","-","-","-"
"EMBR3<XBSP>","2T1993","-","-","-","-","-"
"EMBR3<XBSP>","3T1993","-","-","-","-","-"
"EMBR3<XBSP>","4T1993",0.36881028714,0.36881028714,0.58846969405,-29803.452,111644.64072
"EMBR3<XBSP>","1T1994","-","-","-","-","-"
"EMBR3<XBSP>","2T1994","-","-","-","-","-"
"EMBR3<XBSP>","3T1994","-","-","-","-","-"
"EMBR3<XBSP>","4T1994",0.46633310237,0.46633310237,0.72942395824,-108340,693079
"EMBR3<XBSP>","1T1995","-","-","-","-","-"
"EMBR3<XBSP>","2T1995","-","-","-","-","-"
"EMBR3<XBSP>","3T1995","-","-","-","-","-"
"EMBR3<XBSP>","4T1995",0.39854917619,0.39854917619,0.76291816547,-105454,769151
"EMBR3<XBSP>","1T1996","-","-","-","-","-"
"EMBR3<XBSP>","2T1996","-","-","-","-","-"
"EMBR3<XBSP>","3T1996","-","-","-","-","-"
"EMBR3<XBSP>","4T1996",0.36941891172,0.36941891172,0.70030483403,-147373,844131
"EMBR3<XBSP>","1T1997",0.36152000981,0.36152000981,0.69828802715,-154154,855431
"EMBR3<XBSP>","2T1997",0.40969310512,0.40969310512,0.68786708228,-209282,821049
"EMBR3<XBSP>","3T1997",0.52392106628,0.52392106628,0.71010461124,-198000,895841
"EMBR3<XBSP>","4T1997",0.67759239775,0.67759239775,0.8271424989,-121319,974490
"EMBR3<XBSP>","1T1998",0.72881139842,0.72881139842,0.86851792749,-107936,1148274
"EMBR3<XBSP>","2T1998",0.75667139916,0.75667139916,0.92316127951,-65093,1177191
"EMBR3<XBSP>","3T1998",0.79160495526,0.79160495526,0.98656342734,-12805.000001,1219313
"EMBR3<XBSP>","4T1998",0.84072858299,0.84072858299,0.96286576596,-46398,1472178
"EMBR3<XBSP>","1T1999",0.88827693195,0.88827693195,1.0432967783,78563.000002,1815816
"EMBR3<XBSP>","2T1999",0.92553656604,0.92553656604,1.1128780928,196600,2016336
"EMBR3<XBSP>","3T1999",0.94198606412,0.94198606412,1.1014424537,192673,1976314
"EMBR3<XBSP>","4T1999",1.0161383183,1.0161383183,1.2252872876,467258,2382789
"EMBR3<XBSP>","1T2000",1.0527651986,1.0527651986,1.2614966904,555522,2354142
"EMBR3<XBSP>","2T2000",1.051649656,1.051649656,1.0027604178,6875,2513927
"EMBR3<XBSP>","3T2000",1.2306768207,1.2306768207,1.5345068934,1315058,3022802
"EMBR3<XBSP>","4T2000",1.2109065955,1.2109065955,1.5187027196,1384305,3148811
"EMBR3<XBSP>","1T2001",1.2107757864,1.2107757864,1.4855073507,1551966,3466294
"EMBR3<XBSP>","2T2001",1.2242118672,1.2242118672,1.499959074,1911832,4244745
"EMBR3<XBSP>","3T2001",1.2095971394,1.2095971394,1.3966180539,1927252,5110291
"EMBR3<XBSP>","4T2001",1.2444448931,1.2444448931,1.5108759793,2018941,4997399
"EMBR3<XBSP>","1T2002",1.2638912518,1.2638912518,1.6076504013,2208602,4849111
"EMBR3<XBSP>","2T2002",1.2392303723,1.2392303723,1.5710312215,2259325,5275838
"EMBR3<XBSP>","3T2002",1.1658986584,1.1658986584,1.5149747994,2678008,6368339
"EMBR3<XBSP>","4T2002",1.2130641701,1.2130641701,1.5441564032,2993523,6606014
"EMBR3<XBSP>","1T2003",1.2276950106,1.2276950106,1.5918824903,3214135,7249778
"EMBR3<XBSP>","2T2003",1.2162069776,1.2162069776,1.5246717994,2893523,7151943
"EMBR3<XBSP>","3T2003",1.1799346529,1.1799346529,1.5664102909,3360267,7991769
"EMBR3<XBSP>","4T2003",1.1541395548,1.1541395548,1.5321873079,3242927,8231269
"EMBR3<XBSP>","1T2004",1.1916291831,1.1916291831,1.5430537978,3351696,7747041
"EMBR3<XBSP>","2T2004",1.1846948245,1.1846948245,1.5593716083,3947877,8541378
"EMBR3<XBSP>","3T2004",1.2030963504,1.2030963504,1.5246394455,3867376,8895119
"EMBR3<XBSP>","4T2004",1.2219033491,1.2219033491,1.9053858667,4908066,10126493
"EMBR3<XBSP>","1T2005",1.2575300103,1.2575300103,1.9336492141,4777990,9440189
"EMBR3<XBSP>","2T2005",1.2561724579,1.2561724579,2.0536714324,5340030,10326758
"EMBR3<XBSP>","3T2005",1.2452869596,1.2452869596,2.1304384117,5918373,10706217
"EMBR3<XBSP>","4T2005",1.2109308407,1.2109308407,1.8100052837,5029889,11886073
"EMBR3<XBSP>","1T2006",1.23052781,1.23052781,1.8323561824,4666977,11219618
"EMBR3<XBSP>","2T2006",1.2176903684,1.2176903684,1.7152758503,4558870,11745810
"EMBR3<XBSP>","3T2006",1.2140618269,1.2140618269,1.5772372082,4222799,11465757
"EMBR3<XBSP>","4T2006",1.2332685034,1.2332685034,1.6257210998,4007076,10964945
"EMBR3<XBSP>","1T2007",1.2477571643,1.2477571643,1.6038708565,3738678,10140851
"EMBR3<XBSP>","2T2007",1.2144969778,1.2144969778,1.7026727205,4571978,11001754
"EMBR3<XBSP>","3T2007",1.2368795905,1.2368795905,1.6481734143,4430030,10626577
"EMBR3<XBSP>","4T2007",1.235246887,1.235246887,1.7177641016,4411933,11169031
"EMBR3<XBSP>","1T2008",1.1840873265,1.1840873265,1.6089561295,3895971,10910315
"EMBR3<XBSP>","2T2008",1.1971841983,1.1971841983,1.6789351567,4012925,10773880
"EMBR3<XBSP>","3T2008",1.130718232,1.130718232,1.5428488412,3837475,11216189
"EMBR3<XBSP>","4T2008",1.1446987972,1.1446987972,1.6914050812,5790530,14383961
"EMBR3<XBSP>","1T2009",1.1419244251,1.1419244251,1.6381721769,5130926,13444364
"EMBR3<XBSP>","2T2009",1.1778100292,1.1778100292,1.5677718266,4006776,12308800
"EMBR3<XBSP>","3T2009",1.1914781001,1.1914781001,1.674791685,4153330,11990527
"EMBR3<XBSP>","4T2009",1.1986676081,1.1986676081,2.0639847767,5206651,12083597
"EMBR3<XBSP>","1T2010",1.2019062824,1.2019062824,2.0251665654,5087508,11903907
"EMBR3<XBSP>","2T2010",1.194114384,1.194114384,1.9332977458,4564973,10927568
"EMBR3<XBSP>","3T2010",1.2177654854,1.2177654854,1.9384568477,4410628,10127379
"EMBR3<XBSP>","4T2010",1.2308685001,1.2308685001,2.0858637654,4322044,10121615
"EMBR3<XBSP>","1T2011",1.2175200165,1.2175200165,1.9587325363,4206532,10128816
"EMBR3<XBSP>","2T2011",1.1817100672,1.1817100672,1.896858793,4128876,10180170
"EMBR3<XBSP>","3T2011",1.1822328361,1.1822328361,1.7658066869,4590377,11987016
"EMBR3<XBSP>","4T2011",1.1491846817,1.1491846817,1.8190645777,4366104,11758012
"EMBR3<XBSP>","1T2012",1.1377255268,1.1377255268,1.7227184461,4366396,12165312
"EMBR3<XBSP>","2T2012",1.1300981153,1.1300981153,1.7688326914,5104740,13658067
"EMBR3<XBSP>","3T2012",1.1425771095,1.1425771095,1.7876368939,5078370,13540890
"EMBR3<XBSP>","4T2012",1.1063476788,1.1063476788,1.9216824195,5259095,14374830
"EMBR3<XBSP>","1T2013",1.0820646082,1.0820646082,1.8611033612,5478430,14784258
"EMBR3<XBSP>","2T2013",1.0714430537,1.0714430537,1.949259356,6052995,15826628
"EMBR3<XBSP>","3T2013",1.066346496,1.066346496,1.8595532681,5954257,15876409
"EMBR3<XBSP>","4T2013",1.0813854503,1.0813854503,1.9938821038,6735217,17169505
"EMBR3<XBSP>","1T2014",1.0968971265,1.0968971265,1.9622183546,6528818,16617936
"EMBR3<XBSP>","2T2014",1.1129115376,1.1129115376,2.1138525372,6871324,16817097
"EMBR3<XBSP>","3T2014",1.0972166883,1.0972166883,2.0277091156,7435162,18596835
"EMBR3<XBSP>","4T2014",1.0882400472,1.0882400472,2.2760988035,8653300,21110688
"EMBR3<XBSP>","1T2015",1.078067541,1.078067541,2.0597488694,9189110,24776172
"EMBR3<XBSP>","2T2015",1.0767685891,1.0767685891,2.4191864826,12427237,27921853
"EMBR3<XBSP>","3T2015",1.0527283186,1.0527283186,2.2841002085,14247739,35020418
"EMBR3<XBSP>","4T2015",1.0523467975,1.0523467975,2.0812899612,13006851,34394415
"EMBR3<XBSP>","1T2016",1.0612486501,1.0612486501,1.9402802269,11295230,31775295
"EMBR3<XBSP>","2T2016",1.029143324,1.029143324,1.8248718283,9533975,28253701
"EMBR3<XBSP>","3T2016",1.0071131373,1.0071131373,1.822437939,10287789,28715989
"EMBR3<XBSP>","4T2016",1.015336003,1.015336003,2.1319202423,11734899,29312626
"EMBR3<XBSP>","1T2017",1.0160341806,1.0160341806,2.4423334762,13356608,30250223
"EMBR3<XBSP>","2T2017",1.0151828782,1.0151828782,2.5439422862,13949622,31675570
"EMBR3<XBSP>","3T2017",1.0236305143,1.0236305143,2.6704400846,13765918,30755776
"EMBR3<XBSP>","4T2017",1.024409618,1.024409618,2.5342084416,14122088,31566693
"EMBR3<XBSP>","1T2018",1.028757441,1.028757441,2.4336669557,14004390,31556850
"EMBR3<XBSP>","2T2018",1.0161065368,1.0161065368,2.3781402702,15846262,35435028
"EMBR3<XBSP>","3T2018",1.0107230344,1.0107230344,2.128010474,15000739,35239406
"EMBR3<XBSP>","4T2018",1.009565954,1.009565954,2.3347975531,15663589,32718662
"EMBR3<XBSP>","1T2019",1.2702595667,1.2702595667,1.3642854823,9545300.0001,17525911
"EMBR3<XBSP>","2T2019",1.2698264863,1.2698264863,1.3749708835,9668367,17773993
"EMBR3<XBSP>","3T2019",1.2573043281,1.2573043281,1.3480014097,9694949,18519185
"EMBR3<XBSP>","4T2019",1.2451452489,1.2451452489,1.3422195224,8808711,16934685
"EMBR3<XBSP>","1T2020",1.1764880321,1.1764880321,1.2954036922,10757238,24267947
"EMBR3<XBSP>","2T2020",0.86298919891,0.86298919891,2.0699041206,17213314,43033530
"EMBR3<XBSP>","3T2020",0.85314787272,0.85314787272,2.2920163509,20383797,48139022
"EMBR3<XBSP>","4T2020",0.84753234246,0.84753234246,2.5311020221,19324648,44142688
"EMBR3<XBSP>","1T2021",0.82910439453,0.82910439453,2.4490453601,19899027,47031369
"EMBR3<XBSP>","2T2021",0.84080534771,0.84080534771,2.0759760008,15372609,41487253
"EMBR3<XBSP>","3T2021",0.83139018947,0.83139018947,2.038111087,16678273,44673065
"EMBR3<XBSP>","4T2021",0.83864098688,0.83864098688,2.0770648021,17003384,44087786
"EMBR3<XBSP>","1T2022",0.82946435286,0.82946435286,2.0086639932,13172133,35243638
"EMBR3<XBSP>","2T2022",0.83203908858,0.83203908858,1.9951349855,14024509,37073399
"EMBR3<XBSP>","3T2022",0.82738587868,0.82738587868,1.7715891429,13143376,38180975
"EMBR3<XBSP>","4T2022",0.8430252061,0.8430252061,1.7893105417,13249954,37741437
"EMBR3<XBSP>","1T2023",0.83958351159,0.83958351159,1.7493866513,13112309,37161289
"EMBR3<XBSP>","2T2023",0.83850875236,0.83850875236,1.5183610545,10253883,36040564
"EMBR3<XBSP>","3T2023",0.82822886422,0.82822886422,1.6489480226,11624469,34793575
"EMBR3<XBSP>","4T2023",0.84779234656,0.84779234656,1.6519772229,11570038,35070268
"EMBR3<XBSP>","1T2024",0.83578423244,0.83578423244,1.5147453168,9954217,34971607
"ENAT3<XBSP>","3T2010",0.6964656507,0.6964656507,1.5050412969,110249,1063552
"ENAT3<XBSP>","4T2010",0.77525049892,0.77525049892,1.4906296246,72937,982410
"ENAT3<XBSP>","1T2011",4.2480432824,4.2480432824,9.9901939822,1513643,2427404
"ENAT3<XBSP>","2T2011",2.9144229889,2.9144229889,4.4790489388,1257791,2443766
"ENAT3<XBSP>","3T2011",2.2273633647,2.2273633647,3.1949537282,892984,2443389
"ENAT3<XBSP>","4T2011",2.3920373312,2.3920373312,3.182277386,862759,2386367
"ENAT3<XBSP>","1T2012",3.8966873544,3.8966873544,6.598408659,868957,2423819
"ENAT3<XBSP>","2T2012",4.5603789932,4.5603789932,8.7202217945,910577,2259077
"ENAT3<XBSP>","3T2012",5.1074220842,5.1074220842,10.737901922,964286,2305753
