"Ativo","Data","Capex| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Depr e Amor| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Capex(+inv)/Dep| de 12 meses| consolid:sim*","Dep/Imob&Int| Em moeda orig| de 12 meses| consolid:sim*","FCL| Em moeda orig| em milhares| de 12 meses| consolid:sim*","FCLF| Em moeda orig| em milhares| de 12 meses| consolid:sim*"
"CEED3<XBSP>","1T2011",54146,80073,67.620796024,15.976671382,-75269,140335.56
"CEED3<XBSP>","2T2011",62295,80960,76.945405138,16.129321457,-34426,249778.7
"CEED3<XBSP>","3T2011",56222,81058,69.360211207,16.2663199,75522,350064.38
"CEED3<XBSP>","4T2011",48444,80180,60.419057122,15.737275045,138930,-922443.34
"CEED3<XBSP>","1T2012",90644,74809,121.16723923,15.836815743,121856,-1048491.24
"CEED3<XBSP>","2T2012",68066,69273,98.257618408,14.435604197,217575,-1077081.18
"CEED3<XBSP>","3T2012",108025,64991,166.21532212,13.857710645,104782,-1390380.8
"CEED3<XBSP>","4T2012",28510,68323,41.728261347,14.474935859,83412,-452099.52
"CEED3<XBSP>","1T2013",15792,73983,21.345444224,15.39045614,-12797,-208501.74
"CEED3<XBSP>","2T2013",72340,81046,89.257952274,17.123708792,-151864,-45461.66
"CEED3<XBSP>","3T2013",45443,67754,67.070578859,13.349463393,-24551,233929.22
"CEED3<XBSP>","4T2013",53800,59729,90.073498636,12.528605678,4383,736473.16
"CEED3<XBSP>","1T2014",50600,54457,92.917347632,11.627812629,168115,563673.18
"CEED3<XBSP>","2T2014",-3347,47933,-6.9826633008,9.6623333689,173931,360189.82
"CEED3<XBSP>","3T2014",75037,61306,122.39748148,18.945228,118763,120268.85999
"CEED3<XBSP>","4T2014",248925,61961,401.74464583,19.606298216,105937,-254411.4
"CEED3<XBSP>","1T2015",258959,62447,414.68605377,21.555003279,53754,-284219.12
"CEED3<XBSP>","2T2015",275497,63020,437.15804506,22.754599123,80652,-337269.22
"CEED3<XBSP>","3T2015",329797,63270,521.25335862,23.004930407,82926,-272306.18
"CEED3<XBSP>","4T2015",148086,58633,252.56425562,19.33653009,45349,-287887.1
"CEED3<XBSP>","1T2016",262552,68024,385.96965777,24.057065861,11948,-335036.94
"CEED3<XBSP>","2T2016",598909,89912,666.10574784,35.054231288,-74197,-630608
"CEED3<XBSP>","3T2016",597931,103966,575.12167439,28.715605959,-142010,-523127.26
"CEED3<XBSP>","4T2016",712421,125018,569.85474092,7.3842362757,-110560.99999,-354065.36
"CEED3<XBSP>","1T2017",580770,126264,459.96483558,7.3201019889,-17294,-286879.68
"CEED3<XBSP>","2T2017",231607,119214,194.27835657,6.0888676189,-51119.999999,105386.13999
"CEED3<XBSP>","3T2017",122784,125011,98.218556767,6.3810162584,20300,271590.08
"CEED3<XBSP>","4T2017",103174,122576,84.171452813,6.1641235098,-115335,-34861.38
"CEED3<XBSP>","1T2018",122616,124902,98.169765096,6.389081138,-303892,-310942.04
"CEED3<XBSP>","2T2018",129933,122794,105.81380197,6.3634187117,-216756,-57190.480004
"CEED3<XBSP>","3T2018",93155,115948,80.342049884,5.9628880315,-228276,-728707.5
"CEED3<XBSP>","4T2018",47269,116739,40.491181182,6.1268640149,-190389,627571.83999
"CEED3<XBSP>","1T2019",37333,121567,30.709814341,6.4276612507,-20028,1130983.52
"CEED3<XBSP>","2T2019",77023,126619,60.830523065,6.6815545528,-142738,1066817.04
"CEED3<XBSP>","3T2019",-1939,133658,-1.4507175029,7.0716535462,-112988,1925579.08
"CEED3<XBSP>","4T2019",3016,138717,2.1742108033,7.2796878567,-16150,1056486.34
"CEED3<XBSP>","1T2020",-7016,141757,-4.9493146723,7.5570562894,-200590,1083085.98
"CEED3<XBSP>","2T2020",-62431,145137,-43.015220102,7.6695524522,-9068.9999999,1265788.02
"CEED3<XBSP>","3T2020",7275,146395,4.9694320161,7.4784196293,38887,1175808.94
"CEED3<XBSP>","4T2020",5249,147762,3.552334159,7.2535751944,31465,-2400122.14
"CEED3<XBSP>","1T2021",2006,150311,1.3345663325,7.4372101469,200468,-2810788.3
"CEED3<XBSP>","2T2021",298632,145125,205.77571059,7.1380194154,286867,-2836691.02
"CEED3<XBSP>","3T2021",357920,151554,236.16664687,7.4756535907,-420341,-5450027.92
"CEED3<XBSP>","4T2021",399641,154767,258.2210678,7.6197186011,-816305,-1645308.58
"CEED3<XBSP>","1T2022",471773,156941,300.60532302,7.7312475092,-926516,-2062271.94
"CEED3<XBSP>","2T2022",304279,166058,183.23657999,6.8131529983,-845550,-2368888.16
"CEED3<XBSP>","3T2022",447922,163643,273.71901028,7.4970816711,-352402,600747.26
"CEED3<XBSP>","4T2022",646758,164341,393.54634571,7.4549221284,-242667,-280076.98
"CEED3<XBSP>","1T2023",778411,163233,476.87109837,7.4908689074,-344421,215481.68
"CEED3<XBSP>","2T2023",850746,159234,534.27408719,7.5363306569,-597850,-78407.28
"CEED3<XBSP>","3T2023",794602,149374,531.95469091,7.1598972131,-732288,-83682.780004
"CEED3<XBSP>","4T2023",633427,148866,425.50145769,6.8893354276,-957157,-201662.58
"CEED4<XBSP>","4T2006","-","-","-","-","-","-"
"CEED4<XBSP>","1T2007","-","-","-","-","-","-"
"CEED4<XBSP>","2T2007","-","-","-","-","-","-"
"CEED4<XBSP>","3T2007","-","-","-","-","-","-"
"CEED4<XBSP>","4T2007",128252,68951,186.00455396,8.2872204381,-131479,-138435.22
"CEED4<XBSP>","1T2008","-","-","-","-","-","-"
"CEED4<XBSP>","2T2008","-","-","-","-","-","-"
"CEED4<XBSP>","3T2008","-","-","-","-","-","-"
"CEED4<XBSP>","4T2008",139000,74678,186.13246204,8.6153072314,-16214,1641.9600007
"CEED4<XBSP>","1T2009","-","-","-","-","-","-"
"CEED4<XBSP>","2T2009",158555,75574,209.80098976,8.5739342144,-55670,-19311.64
"CEED4<XBSP>","3T2009",164848,76286,216.09207456,8.5054905603,-128525,-200412.2
"CEED4<XBSP>","4T2009",157520,76516,205.86543991,8.2858754823,-238474,1098800.08
"CEED4<XBSP>","1T2010",131914,77301,170.64979754,8.2179678812,-243058,1287915.68
"CEED4<XBSP>","2T2010",114388,77711,147.19666456,8.1070902483,-237944,1237279.2
"CEED4<XBSP>","3T2010",89858,77768,115.54624009,7.9328632181,-234927,1412756.2
"CEED4<XBSP>","4T2010",81747,79172,103.25241246,8.0707130326,-185896,176590.52
"CEED4<XBSP>","1T2011",54146,80073,67.620796024,15.976671382,-75269,140335.56
"CEED4<XBSP>","2T2011",62295,80960,76.945405138,16.129321457,-34426,249778.7
"CEED4<XBSP>","3T2011",56222,81058,69.360211207,16.2663199,75522,350064.38
"CEED4<XBSP>","4T2011",48444,80180,60.419057122,15.737275045,138930,-922443.34
"CEED4<XBSP>","1T2012",90644,74809,121.16723923,15.836815743,121856,-1048491.24
"CEED4<XBSP>","2T2012",68066,69273,98.257618408,14.435604197,217575,-1077081.18
"CEED4<XBSP>","3T2012",108025,64991,166.21532212,13.857710645,104782,-1390380.8
"CEED4<XBSP>","4T2012",28510,68323,41.728261347,14.474935859,83412,-452099.52
"CEED4<XBSP>","1T2013",15792,73983,21.345444224,15.39045614,-12797,-208501.74
"CEED4<XBSP>","2T2013",72340,81046,89.257952274,17.123708792,-151864,-45461.66
"CEED4<XBSP>","3T2013",45443,67754,67.070578859,13.349463393,-24551,233929.22
"CEED4<XBSP>","4T2013",53800,59729,90.073498636,12.528605678,4383,736473.16
"CEED4<XBSP>","1T2014",50600,54457,92.917347632,11.627812629,168115,563673.18
"CEED4<XBSP>","2T2014",-3347,47933,-6.9826633008,9.6623333689,173931,360189.82
"CEED4<XBSP>","3T2014",75037,61306,122.39748148,18.945228,118763,120268.85999
"CEED4<XBSP>","4T2014",248925,61961,401.74464583,19.606298216,105937,-254411.4
"CEED4<XBSP>","1T2015",258959,62447,414.68605377,21.555003279,53754,-284219.12
"CEED4<XBSP>","2T2015",275497,63020,437.15804506,22.754599123,80652,-337269.22
"CEED4<XBSP>","3T2015",329797,63270,521.25335862,23.004930407,82926,-272306.18
"CEED4<XBSP>","4T2015",148086,58633,252.56425562,19.33653009,45349,-287887.1
"CEED4<XBSP>","1T2016",262552,68024,385.96965777,24.057065861,11948,-335036.94
"CEED4<XBSP>","2T2016",598909,89912,666.10574784,35.054231288,-74197,-630608
"CEED4<XBSP>","3T2016",597931,103966,575.12167439,28.715605959,-142010,-523127.26
"CEED4<XBSP>","4T2016",712421,125018,569.85474092,7.3842362757,-110560.99999,-354065.36
"CEED4<XBSP>","1T2017",580770,126264,459.96483558,7.3201019889,-17294,-286879.68
"CEED4<XBSP>","2T2017",231607,119214,194.27835657,6.0888676189,-51119.999999,105386.13999
"CEED4<XBSP>","3T2017",122784,125011,98.218556767,6.3810162584,20300,271590.08
"CEED4<XBSP>","4T2017",103174,122576,84.171452813,6.1641235098,-115335,-34861.38
"CEED4<XBSP>","1T2018",122616,124902,98.169765096,6.389081138,-303892,-310942.04
"CEED4<XBSP>","2T2018",129933,122794,105.81380197,6.3634187117,-216756,-57190.480004
"CEED4<XBSP>","3T2018",93155,115948,80.342049884,5.9628880315,-228276,-728707.5
"CEED4<XBSP>","4T2018",47269,116739,40.491181182,6.1268640149,-190389,627571.83999
"CEED4<XBSP>","1T2019",37333,121567,30.709814341,6.4276612507,-20028,1130983.52
"CEED4<XBSP>","2T2019",77023,126619,60.830523065,6.6815545528,-142738,1066817.04
"CEED4<XBSP>","3T2019",-1939,133658,-1.4507175029,7.0716535462,-112988,1925579.08
"CEED4<XBSP>","4T2019",3016,138717,2.1742108033,7.2796878567,-16150,1056486.34
"CEED4<XBSP>","1T2020",-7016,141757,-4.9493146723,7.5570562894,-200590,1083085.98
"CEED4<XBSP>","2T2020",-62431,145137,-43.015220102,7.6695524522,-9068.9999999,1265788.02
"CEED4<XBSP>","3T2020",7275,146395,4.9694320161,7.4784196293,38887,1175808.94
"CEED4<XBSP>","4T2020",5249,147762,3.552334159,7.2535751944,31465,-2400122.14
"CEED4<XBSP>","1T2021",2006,150311,1.3345663325,7.4372101469,200468,-2810788.3
"CEED4<XBSP>","2T2021",298632,145125,205.77571059,7.1380194154,286867,-2836691.02
"CEED4<XBSP>","3T2021",357920,151554,236.16664687,7.4756535907,-420341,-5450027.92
"CEED4<XBSP>","4T2021",399641,154767,258.2210678,7.6197186011,-816305,-1645308.58
"CEED4<XBSP>","1T2022",471773,156941,300.60532302,7.7312475092,-926516,-2062271.94
"CEED4<XBSP>","2T2022",304279,166058,183.23657999,6.8131529983,-845550,-2368888.16
"CEED4<XBSP>","3T2022",447922,163643,273.71901028,7.4970816711,-352402,600747.26
"CEED4<XBSP>","4T2022",646758,164341,393.54634571,7.4549221284,-242667,-280076.98
"CEED4<XBSP>","1T2023",778411,163233,476.87109837,7.4908689074,-344421,215481.68
"CEED4<XBSP>","2T2023",850746,159234,534.27408719,7.5363306569,-597850,-78407.28
"CEED4<XBSP>","3T2023",794602,149374,531.95469091,7.1598972131,-732288,-83682.780004
"CEED4<XBSP>","4T2023",633427,148866,425.50145769,6.8893354276,-957157,-201662.58
"CGEE3<XBSP>","4T2021",1419,35536,3.9931337236,"-",71372,"-"
"CGEE3<XBSP>","1T2022","-","-","-","-","-","-"
"CGEE3<XBSP>","2T2022","-","-","-","-","-","-"
"CGEE3<XBSP>","3T2022","-","-","-","-","-","-"
"CGEE3<XBSP>","4T2022",1957135,101490,1928.401813,37.363462664,-1842957,-2146779.76
"CGEE3<XBSP>","1T2023",1907678,76599,2490.473766,31.766418393,-1825160,-2134354.74
"CGEE3<XBSP>","2T2023",1910457,76604,2493.9389588,35.570868701,-1989995,-2016973.92
"CGEE3<XBSP>","3T2023",1799019,26809,6710.5039353,14.321429525,-1829809,-1869052.68
"CGEE3<XBSP>","4T2023",-154509,12805,-1206.6302226,0.59612900222,57015,2107029.78
"CGEE4<XBSP>","4T2021",1419,35536,3.9931337236,"-",71372,"-"
"CGEE4<XBSP>","1T2022","-","-","-","-","-","-"
"CGEE4<XBSP>","2T2022","-","-","-","-","-","-"
"CGEE4<XBSP>","3T2022","-","-","-","-","-","-"
"CGEE4<XBSP>","4T2022",1957135,101490,1928.401813,37.363462664,-1842957,-2146779.76
"CGEE4<XBSP>","1T2023",1907678,76599,2490.473766,31.766418393,-1825160,-2134354.74
"CGEE4<XBSP>","2T2023",1910457,76604,2493.9389588,35.570868701,-1989995,-2016973.92
"CGEE4<XBSP>","3T2023",1799019,26809,6710.5039353,14.321429525,-1829809,-1869052.68
"CGEE4<XBSP>","4T2023",-154509,12805,-1206.6302226,0.59612900222,57015,2107029.78
"CEGR3<XBSP>","4T1997","-","-","-","-","-","-"
"CEGR3<XBSP>","1T1998","-","-","-","-","-","-"
"CEGR3<XBSP>","2T1998","-","-","-","-","-","-"
"CEGR3<XBSP>","3T1998","-","-","-","-","-","-"
"CEGR3<XBSP>","4T1998","-","-","-","-","-","-"
"CEGR3<XBSP>","1T1999","-","-","-","-","-","-"
"CEGR3<XBSP>","2T1999","-","-","-","-","-","-"
"CEGR3<XBSP>","3T1999","-","-","-","-","-","-"
"CEGR3<XBSP>","4T1999",59857,14073,425.3321964,7.165551584,"-",27415.18
"CEGR3<XBSP>","1T2000","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2000","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2000","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2000",84758,17040,497.40610329,7.0360307537,"-",19388.74
"CEGR3<XBSP>","1T2001","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2001","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2001","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2001",104124,19836,524.92437991,6.2263404712,"-",-11431.86
"CEGR3<XBSP>","1T2002","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2002","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2002","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2002",111888,25552,437.88353162,6.3435160934,"-",49600.94
"CEGR3<XBSP>","1T2003","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2003","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2003","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2003",207551,30348,683.90338737,6.2147517417,"-",68151.52
"CEGR3<XBSP>","1T2004","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2004","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2004","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2004",265712,41630,638.27047802,6.2552120507,"-",-358366.82
"CEGR3<XBSP>","1T2005","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2005","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2005","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2005",278966,54961,507.57082295,6.1781213502,"-",-30887.56
"CEGR3<XBSP>","1T2006","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2006","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2006","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2006",193983,74489,260.4183168,6.7303600326,"-",190204.94
"CEGR3<XBSP>","1T2007","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2007","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2007","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2007",158191,84871,186.38993296,6.9338542445,"-",213834.52
"CEGR3<XBSP>","1T2008","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2008","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2008","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2008","-",90955,"-",7.0109432534,"-","-"
"CEGR3<XBSP>","1T2009","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2009","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2009","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2009","-",97562,"-",7.056680853,"-","-"
"CEGR3<XBSP>","1T2010","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2010","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2010","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2010","-",100422,"-",7.3332096795,"-","-"
"CEGR3<XBSP>","1T2011","-",100422,"-",7.4254164236,"-","-"
"CEGR3<XBSP>","2T2011","-",99457,"-",7.4153243725,"-","-"
"CEGR3<XBSP>","3T2011","-",99002,"-",7.4144416926,"-","-"
"CEGR3<XBSP>","4T2011","-",98556,"-",8.6230474646,"-","-"
"CEGR3<XBSP>","1T2012","-",98827,"-",8.6489149803,"-","-"
"CEGR3<XBSP>","2T2012","-",100076,"-",8.709531435,"-","-"
"CEGR3<XBSP>","3T2012","-",100853,"-",8.6423551067,"-","-"
"CEGR3<XBSP>","4T2012","-",101946,"-",8.526515199,"-","-"
"CEGR3<XBSP>","1T2013","-",101729,"-",8.4404825219,"-","-"
"CEGR3<XBSP>","2T2013","-",102007,"-",8.3253282362,"-","-"
"CEGR3<XBSP>","3T2013","-",102457,"-",8.2295506225,"-","-"
"CEGR3<XBSP>","4T2013","-",101597,"-",7.884048299,"-","-"
"CEGR3<XBSP>","1T2014","-",100899,"-",7.7251237449,"-","-"
"CEGR3<XBSP>","2T2014","-",99749,"-",7.4846066922,"-","-"
"CEGR3<XBSP>","3T2014","-",99021,"-",7.2846142585,"-","-"
"CEGR3<XBSP>","4T2014","-",99299,"-",7.1188814999,"-","-"
"CEGR3<XBSP>","1T2015","-",102432,"-",7.24973919,"-","-"
"CEGR3<XBSP>","2T2015","-",105385,"-",7.3532490078,"-","-"
"CEGR3<XBSP>","3T2015","-",107646,"-",7.2795857008,"-","-"
"CEGR3<XBSP>","4T2015","-","-","-","-","-","-"
"CEGR3<XBSP>","1T2016","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2016","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2016","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2016","-","-","-","-","-","-"
"CEGR3<XBSP>","1T2017","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2017","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2017","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2017","-","-","-","-","-","-"
"CEGR3<XBSP>","1T2018","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2018","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2018","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2018","-","-","-","-","-","-"
"CEGR3<XBSP>","1T2019","-","-","-","-","-","-"
"CEGR3<XBSP>","2T2019","-","-","-","-","-","-"
"CEGR3<XBSP>","3T2019","-","-","-","-","-","-"
"CEGR3<XBSP>","4T2019",155160,0,"-",0,300512,433616.84
"CEGR3<XBSP>","1T2020",164025,0,"-",0,289399,288621.02
"CEGR3<XBSP>","2T2020",173531,0,"-",0,440449,173197.2
"CEGR3<XBSP>","3T2020",164259,0,"-",0,281840,245240.06
"CEGR3<XBSP>","4T2020",137725,0,"-",0,346000,134723.08
"CEGR3<XBSP>","1T2021",129305,0,"-",0,317998,-179796.8
"CEGR3<XBSP>","2T2021",119634,0,"-",0,239315,-15116.399999
"CEGR3<XBSP>","3T2021",123583,0,"-",0,454861,214178.06
"CEGR3<XBSP>","4T2021",130771,0,"-",0,499705,719350.72
"CEGR3<XBSP>","1T2022",142270,0,"-",0,451831,1106075.22
"CEGR3<XBSP>","2T2022",159902,0,"-",0,472835,274468.22
"CEGR3<XBSP>","3T2022",180597,0,"-",0,401914,264057.2
"CEGR3<XBSP>","4T2022",240219,0,"-",0,342709,-287433.16
"CEGR3<XBSP>","1T2023",264407,0,"-",0,426765,-31105.880001
"CEGR3<XBSP>","2T2023",291012,0,"-",0,374069,609512.88
"CEGR3<XBSP>","3T2023",308076,0,"-",0,414011,483211.64
"CEGR3<XBSP>","4T2023",282916,0,"-",0,435348,302367.32
"CLSC3<XBSP>","4T2006",313318,99647,314.42793059,"-",-44555,"-"
"CLSC3<XBSP>","1T2007","-","-","-","-","-","-"
"CLSC3<XBSP>","2T2007","-","-","-","-","-","-"
"CLSC3<XBSP>","3T2007","-","-","-","-","-","-"
"CLSC3<XBSP>","4T2007",620965,117366,529.08423223,8.310421129,239927,-306276.3
"CLSC3<XBSP>","1T2008",579098,127152,455.43758651,8.6071641076,78668,-268224.38
"CLSC3<XBSP>","2T2008",527311,136551,386.1641438,8.70662183,178232,-276145.94
"CLSC3<XBSP>","3T2008",448936,145648,308.23354938,8.4127010715,104647,-169409.22
"CLSC3<XBSP>","4T2008",427624,140736,303.84834015,8.007565128,-104251,-161333.94
"CLSC3<XBSP>","1T2009",484792,142360,340.53947738,8.0730956545,-131154,19278.300002
"CLSC3<XBSP>","2T2009",546511,140441,389.13921148,7.80761298,-159938,-10494.720002
"CLSC3<XBSP>","3T2009",489798,146626,334.04580361,7.8064679973,-142409,-127610.51999
"CLSC3<XBSP>","4T2009",426999,138160,309.06123335,7.065063425,122686,48191.140001
"CLSC3<XBSP>","1T2010",428494,138171,310.11862113,6.8398336116,184632,74882.599999
"CLSC3<XBSP>","2T2010",345625,142026,243.35332967,6.8604568035,157253,120517.72
"CLSC3<XBSP>","3T2010",358863,137563,260.87174604,6.6061928586,60714,345188.06
"CLSC3<XBSP>","4T2010",429674,156655,274.28042514,7.390833583,-104436,273066.74
"CLSC3<XBSP>","1T2011",353569,159831,221.21428259,16.358427767,-181030,71719.12
"CLSC3<XBSP>","2T2011",399318,164292,243.05383098,17.159024802,-89087,-84303.540001
"CLSC3<XBSP>","3T2011",467147,170858,273.41242435,17.996039687,20382,-102131.91999
"CLSC3<XBSP>","4T2011",423313,155700,271.8773282,16.033149592,42439,-101873.87999
"CLSC3<XBSP>","1T2012",458488,160185,286.22405344,16.786534304,50878,-160956.78
"CLSC3<XBSP>","2T2012",420112,154423,272.05273826,16.311679916,-22484,-51378.419999
"CLSC3<XBSP>","3T2012",379355,146167,259.53532603,15.082383678,-185427,-255965.36
"CLSC3<XBSP>","4T2012",391074,165894,235.73727802,16.816660348,-230662,-442351.6
"CLSC3<XBSP>","1T2013",377339,171924,219.48011912,17.860934789,-419594,-430718.58
"CLSC3<XBSP>","2T2013",370933,185784,199.65820523,20.683942623,-315699,-852021.72
"CLSC3<XBSP>","3T2013",332268,201367,165.00618274,22.890287085,181536,-527811.54
"CLSC3<XBSP>","4T2013",323640,209155,154.7369176,28.253269682,112844,-166713.18
"CLSC3<XBSP>","1T2014",301162,211925,142.10782116,35.350645711,104220,-134322.96
"CLSC3<XBSP>","2T2014",300281,215385,139.41592961,38.132374941,-31280,27375.5
"CLSC3<XBSP>","3T2014",291583,217303,134.18268501,40.889085418,-350967,-2816513.28
"CLSC3<XBSP>","4T2014",308165,218183,141.24152661,46.220413559,-368203,-2822419.7
"CLSC3<XBSP>","1T2015",325708,222028,146.69681302,51.61869291,-189336,-2835954.96
"CLSC3<XBSP>","2T2015",328563,227194,144.61781561,58.141123904,-122412,-2737975.42
"CLSC3<XBSP>","3T2015",342141,228215,149.92046973,65.432176638,-30128,3010534.44
"CLSC3<XBSP>","4T2015",342774,261055,131.30336519,78.06972161,301212,3169294.2
"CLSC3<XBSP>","1T2016",359124,263954,136.05552483,92.856866449,437546,3211447.4
"CLSC3<XBSP>","2T2016",367293,264176,139.0334474,114.21061278,661076,3737213.56
"CLSC3<XBSP>","3T2016",375548,267994,140.13298805,50.085221539,559150,646337.14
"CLSC3<XBSP>","4T2016",380653,235576,161.58394743,7.2581489958,369496,470421.6
"CLSC3<XBSP>","1T2017",424444,227978,186.17761363,7.2151603883,451423,316792.8
"CLSC3<XBSP>","2T2017",424990,222407,191.08661148,7.0489882928,435939,81411.460008
"CLSC3<XBSP>","3T2017",417328,217734,191.66873341,6.8308513011,290529,380339.8
"CLSC3<XBSP>","4T2017",399569,218046,183.24986471,6.7769333262,-78100,326773.02
"CLSC3<XBSP>","1T2018",395670,217755,181.70420886,6.6660891053,-419997,458722.5
"CLSC3<XBSP>","2T2018",426940,216763,196.96165859,6.5953227894,-859499,397610.07999
"CLSC3<XBSP>","3T2018",426125,215541,197.70020553,6.5314860774,-1021003,197478.07999
"CLSC3<XBSP>","4T2018",416365,214916,193.73383089,6.4612430939,-800150,-468792.2
"CLSC3<XBSP>","1T2019",424241,217143,195.3740162,6.4463965515,-442723,-553671.86
"CLSC3<XBSP>","2T2019",406903,219937,185.00888891,6.45015127,-442336,-802263.54
"CLSC3<XBSP>","3T2019",429421,223709,191.95517391,6.5290666028,-309660,-460450.9
"CLSC3<XBSP>","4T2019",477950,227696,209.90706907,6.5872403751,-345324,61907.179996
"CLSC3<XBSP>","1T2020",454169,231623,196.08113184,6.6180363584,-683038,-340058.46
"CLSC3<XBSP>","2T2020",467771,235028,199.02777541,6.6592224485,-367723,-227987.1
"CLSC3<XBSP>","3T2020",519306,238269,217.94946048,6.7057978222,200670,-349864.66
"CLSC3<XBSP>","4T2020",562633,240924,233.53132108,6.633969147,350687,-374584.9
"CLSC3<XBSP>","1T2021",578595,243992,237.13687334,6.5764725987,350047,45488.700003
"CLSC3<XBSP>","2T2021",593023,247053,240.0387771,6.6065024523,416812,-745919.74
"CLSC3<XBSP>","3T2021",637138,235110,270.99570414,6.2253551558,-273894,387110.28001
"CLSC3<XBSP>","4T2021",641208,245705,260.9666063,6.4329386988,-262929,80438.2
"CLSC3<XBSP>","1T2022",739186,250749,294.79120555,6.3705179131,249270,-576684.94
"CLSC3<XBSP>","2T2022",868393,256160,339.00413804,6.4897556309,-291732,967144.34
"CLSC3<XBSP>","3T2022",959333,277221,346.05350965,7.1004966898,144006,179096.76
"CLSC3<XBSP>","4T2022",1048342,277082,378.35081312,6.9488520232,-180427,320552.02
"CLSC3<XBSP>","1T2023",1083648,283271,382.5481606,6.956886709,-531140,1181911.72
"CLSC3<XBSP>","2T2023",1473728,294486,500.44076798,7.1183242596,-19499,219696.14
"CLSC3<XBSP>","3T2023",1022602,304258,336.09699663,7.161485426,-537516,428590.7
"CLSC3<XBSP>","4T2023",53338,314601,16.954173699,7.0817354834,396956,1047716.98
"CLSC4<XBSP>","4T2006",313318,99647,314.42793059,"-",-44555,"-"
"CLSC4<XBSP>","1T2007","-","-","-","-","-","-"
"CLSC4<XBSP>","2T2007","-","-","-","-","-","-"
"CLSC4<XBSP>","3T2007","-","-","-","-","-","-"
"CLSC4<XBSP>","4T2007",620965,117366,529.08423223,8.310421129,239927,-306276.3
"CLSC4<XBSP>","1T2008",579098,127152,455.43758651,8.6071641076,78668,-268224.38
"CLSC4<XBSP>","2T2008",527311,136551,386.1641438,8.70662183,178232,-276145.94
"CLSC4<XBSP>","3T2008",448936,145648,308.23354938,8.4127010715,104647,-169409.22
"CLSC4<XBSP>","4T2008",427624,140736,303.84834015,8.007565128,-104251,-161333.94
